Country,Time,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation ,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per Capita ,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Inflation Rate ,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT)
Algeria,2019-11-01,2019.0,,,207.85,,,,,-0.55,,,,,,,,,,1.97,,,,,,,,,
Algeria,2019-12-01,2019.0,,,207.9,,,,,-0.56,,,,,,,,,,1.95,,,,,,,,,
Algeria,2020-01-01,2020.0,,,207.66,,,,14.35,-0.76,,-4.55,,,,,,-22.724999999999998,,1.9,,,13646477.55,,,,,,
Algeria,2020-02-01,2020.0,,,206.45,,,,,-1.04,,,,,,,,,,1.83,,,,,,,,,
Algeria,2020-03-01,2020.0,,,209.01,,,,,-1.29,,,,,,,,,,1.77,,,,,,,,,
Algeria,2020-04-01,2020.0,,,209.6,,,,4.3,-1.38,,-10.2,,,,,,-8.1,,1.78,,,4627646.3,,,,,,
Algeria,2020-05-01,2020.0,,,211.63,,,,,-1.19,,,,,,,,,,1.85,,,,,,,,,
Algeria,2020-06-01,2020.0,,,211.97,,,,,-0.67,,,,,,,,,,2.08,,,,,,,,,
Algeria,2020-07-01,2020.0,,,209.65,,,,5.1,-0.42,,-4.7,,,,,,-8.8,,2.17,,,4892625.3,,,,,,
Algeria,2020-08-01,2020.0,,,209.89,,,,,-0.49,,,,,,,,,,2.13,,,,,,,,,
Algeria,2020-09-01,2020.0,,,212.27,,,,,-0.74,,,,,,,,,,2.01,,,,,,,,,
Algeria,2020-10-01,2020.0,,,215.83,,,,5.7,-0.43,,-1.2,,,,,,-8.8,,2.15,,,4991021.3,,,,,,
Algeria,2020-11-01,2020.0,,,214.99,,,,,-0.02,,,,,,,,,,2.32,,,,,,,,,
Algeria,2020-12-01,2020.0,,,215.21,,,,,0.21,,,,,,,,,,2.41,,,,,,,,,
Algeria,2021-01-01,2021.0,,,216.45,,,,23.150000000000002,0.63,,2.5,,,,,,-23.435,,2.61,,,15940425.9,,,,,,
Algeria,2021-02-01,2021.0,,,217.36,,,,,1.26,,,,,,,,,,2.89,,,,,,,,,
Algeria,2021-03-01,2021.0,,,221.28,,,,,1.95,,,,,,,,,,3.21,,,,,,,,,
Algeria,2021-04-01,2021.0,,,224.64,,,,9.6,2.77,,8.1,,,,,,-9.5,,3.61,,,5828951.1,,,,,,
Algeria,2021-05-01,2021.0,,,224.39,,,,,3.28,,,,,,,,,,3.91,,,,,,,,,
Algeria,2021-06-01,2021.0,,,223.35,,,,,3.6,,,,,,,,,,4.13,,,,,,,,,
Algeria,2021-07-01,2021.0,,,224.94,,,,9.9,4.41,,4.0,,,,,,-9.0,,4.53,,,6012540.1,,,,,,
Algeria,2021-08-01,2021.0,,,228.14,,,,,5.71,,,,,,,,,,5.13,,,,,,,,,
Algeria,2021-09-01,2021.0,,,232.69,,,,,7.2,,,,,,,,,,5.82,,,,,,,,,
Algeria,2021-10-01,2021.0,,,235.59,,,,11.5,8.28,,2.3,,,,,,-9.5,,6.32,,,6584069.0,,,,,,
Algeria,2021-11-01,2021.0,,,234.98,,,,,9.29,,,,,,,,,,6.81,,,,,,,,,
Algeria,2021-12-01,2021.0,,,233.47,,,,,10.13,,,,,,,,,,7.23,,,,,,,,,
Algeria,2022-01-01,2022.0,,,236.0,,,,39.5,10.9,,3.3,,,,,,-24.284999999999997,,7.62,,,19854144.5,,,,,,
Algeria,2022-02-01,2022.0,,,237.36,,,,,11.49,,,,,,,,,,7.95,,,,,,,,,
Algeria,2022-03-01,2022.0,,,241.87,,,,,11.99,,,,,,,,,,8.23,,,,,,,,,
Algeria,2022-04-01,2022.0,,,247.09,,,,17.0,12.47,,3.7,,,,,,-10.0,,8.47,,,8102588.5,,,,,,
Algeria,2022-05-01,2022.0,,,245.78,,,,,13.08,,,,,,,,,,8.76,,,,,,,,,
Algeria,2022-06-01,2022.0,,,247.52,,,,,14.02,,,,,,,,,,9.22,,,,,,,,,
Algeria,2022-07-01,2022.0,,,246.04,,,,17.6,14.25,,3.5,,,,,,-9.2,,9.38,,,8285477.4,,,,,,
Algeria,2022-08-01,2022.0,,,250.6,,,,,14.3,,,,,,,,,,9.48,,,,,,,,,
Algeria,2022-09-01,2022.0,,,252.81,,,,,13.94,,,,,,,,,,9.4,,,,,,,,,
Algeria,2022-10-01,2022.0,,,254.63,,,,17.8,13.58,,4.3,,,,,,-10.0,,9.3,,,7982699.1,,,,,,
Algeria,2022-11-01,2022.0,,,254.18,,,,,13.3,,,,,,,,,,9.2,,,,,,,,,
Algeria,2022-12-01,2022.0,,,255.17,,,,,13.39,,,,,,,,,,9.27,,,,,,,,,
Algeria,2023-01-01,2023.0,,,257.98,,,,34.45,13.43,,2.65,,,,,,-26.53,,9.29,,,21097656.15,,,,,,
Algeria,2023-02-01,2023.0,,,260.79,,,,,13.56,,,,,,,,,,9.35,,,,,,,,,
Algeria,2023-03-01,2023.0,,,266.28,,,,,13.69,,,,,,,,,,9.41,,,,,,,,,
Algeria,2023-04-01,2023.0,,,271.55,,,,13.0,13.6,,5.0,,,,,,-10.7,,9.41,,,8288432.0,,,,,,
Algeria,2023-05-01,2023.0,,,270.69,,,,,13.67,,,,,,,,,,9.46,,,,,,,,,
Algeria,2023-06-01,2023.0,,,270.13,,,,,13.31,,,,,,,,,,9.33,,,,,,,,,
Algeria,2023-07-01,2023.0,,,269.1,,,,14.4,13.29,,6.0,,,,,,-10.6,,9.33,,,8724018.9,,,,,,
Algeria,2023-08-01,2023.0,,,274.96,,,,,13.25,,,,,,,,,,9.32,,,,,,,,,
Algeria,2023-09-01,2023.0,,,276.84,,,,,13.45,,,,,,,,,,9.39,,,,,,,,,
Algeria,2023-10-01,2023.0,,,275.47,,,,13.7,13.47,,3.0,,,,,,-11.6,,9.39,,,8068764.8,,,,,,
Algeria,2023-11-01,2023.0,,,276.87,,,,,13.54,,,,,,,,,,9.45,,,,,,,,,
Algeria,2023-12-01,2023.0,,,275.17,,,,,13.26,,,,,,,,,,9.32,,,,,,,,,
Algeria,2024-01-01,2024.0,,,274.32,,,,,12.69,,3.9000000000000004,,,,,,,,9.06,,,22547139.849999998,,,,,,
Algeria,2024-02-01,2024.0,,,272.73,,,,,11.73,,,,,,,,,,8.61,,,,,,,,,
Algeria,2024-03-01,2024.0,,,277.1,,,,,10.65,,,,,,,,,,8.1,,,,,,,,,
Algeria,2024-04-01,2024.0,,,277.86,,,,,9.36,,3.7,,,,,,,,7.44,,,8820658.0,,,,,,
Algeria,2024-05-01,2024.0,,,278.26,,,,,8.16,,,,,,,,,,6.82,,,,,,,,,
Algeria,2024-06-01,2024.0,,,281.96,,,,,7.51,,,,,,,,,,6.42,,,,,,,,,
Algeria,2024-07-01,2024.0,,,284.3,,,,,6.99,,2.3,,,,,,,,6.12,,,9188704.6,,,,,,
Algeria,2024-08-01,2024.0,,,287.21,,,,,6.2,,,,,,,,,,5.69,,,,,,,,,
Algeria,2024-09-01,2024.0,,,287.43,,,,,5.35,,,,,,,,,,5.23,,,,,,,,,
Algeria,2024-10-01,2024.0,,,287.16,,,,,4.84,,4.2,,,,,,,,4.91,,,8473355.3,,,,,,
Algeria,2024-11-01,2024.0,,,285.45,,,,,3.97,,,,,,,,,,4.44,,,,,,,,,
Algeria,2024-12-01,2024.0,,,283.38,,,,,3.26,,,,,,,,,,4.05,,,,,,,,,
Algeria,2025-01-01,2025.0,,,284.46,,,,,2.88,,,,,,,,,,3.84,,,,,,,,,
Algeria,2025-02-01,2025.0,,,285.43,,,,,2.93,,,,,,,,,,3.85,,,,,,,,,
Algeria,2025-03-01,2025.0,,,292.16,,,,,3.21,,,,,,,,,,3.96,,,,,,,,,
Algeria,2025-04-01,2025.0,,,290.14,,,,,3.54,,,,,,,,,,4.14,,,,,,,,,
Angola,1990-01-01,1990.0,,,,,,,3882.7,,,,,,,,,,,,,,,,,,,,
Angola,1991-01-01,1991.0,,,,,,,3449.2,,,,,,,,,,,,,,,,,,,,
Angola,1992-01-01,1992.0,,,,,,,3832.7,,,,,,,,,,,,,,,,,,,,
Angola,1993-01-01,1993.0,,,,,,,2900.4,,,,,,,,,,,,,,,,,,,,
Angola,1994-01-01,1994.0,,,,,,,3016.7,,,,,,,,,,,,,,,,,,,,
Angola,1995-01-01,1995.0,,,,,,,3722.7,,,,,,,,,,,,,,,,,,,,
Angola,1996-01-01,1996.0,,,,,,,5094.8,,,,,,,,,,,,,,,,,,,,
Angola,1997-01-01,1997.0,,,,,,,5006.7,,,,,,,,,,,,,,,,,,,,
Angola,1998-01-01,1998.0,,,,,,,3542.9,,,,,,,,,,,,,,,,,,,,
Angola,1999-01-01,1999.0,,,,,,,5156.5,,,,,,,,,,,,,,,,,,,,
Angola,2000-01-01,2000.0,,,,,,,7920.7,,,,,,,,,,,,,,,,,,,,
Angola,2001-01-01,2001.0,,,,,,,6534.3,,,,,,,,,,,,,,,,,,,,
Angola,2002-01-01,2002.0,,,,,,,8327.9,,,,55490.0,,,,,,,,,,753573.7197,13580345.51,,,,,
Angola,2003-01-01,2003.0,,,,,,,9508.2,,,3.49,107760.0,,,,,5480.12,,,,,1517650.933,14083677.03,779853.1894,,,,
Angola,2004-01-01,2004.0,,,,,,,13475.0,,,11.42,155336.0,,,,,5831.78,,,,,2255447.872,14519769.61,1690964.596,,,,
Angola,2005-01-01,2005.0,,,,,,,24109.4,,,14.15,241374.0,,,,,8353.24,,,,,3608095.309,14948177.73,2574701.5,,,,
Angola,2006-01-01,2006.0,,,,,,,31862.2,,,11.84,305893.0,,,,,8777.63,,,,,4713881.568,15410205.33,4035359.384,,,,
Angola,2007-01-01,2007.0,,,,,,,44396.2,,,13.0,352609.0,,,,,13661.46,,,,,5602449.613,15888562.39,5326812.926,,,,
Angola,2008-01-01,2008.0,,,,,,,63913.9,,,10.79,452873.0,,,,,20982.19,,,,,7412577.53,16367880.0,6206765.463,,,,
Angola,2009-01-01,2009.0,,,,,,,40827.9,,,2.0,383775.0,,,,,22659.94,,,,,6481521.8,16888858.0,7560502.119,,,,
Angola,2010-01-01,2010.0,,,,,,,50594.9,,,4.145,507350.0,,,,,16666.86,,,,,8781308.454,17308202.75,6824631.898,,,,
Angola,2010-04-01,2010.0,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,
Angola,2010-07-01,2010.0,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,
Angola,2010-10-01,2010.0,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,
Angola,2011-01-01,2011.0,,,,,,,67310.3,,,3.895,663525.0,,,,,20228.45,,,,,11793661.42,17774262.37,9096897.229,,,,
Angola,2011-04-01,2011.0,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,
Angola,2011-07-01,2011.0,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,
Angola,2011-10-01,2011.0,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,
Angola,2012-01-01,2012.0,,,,,,,45270.015,,,9.1,751446.0,,,,,15117.195,,,10.3,,13706611.88,18240321.99,12796490.94,,,,
Angola,2012-02-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-03-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-04-01,2012.0,,,,,,,16894.67,,,11.7,,,,,,5652.11,,,10.3,,,,,,,,
Angola,2012-05-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-06-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-07-01,2012.0,,,,,,,16728.8,,,7.0,,,,,,5685.92,,,10.3,,,,,,,,
Angola,2012-08-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-09-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-10-01,2012.0,,,,,,,18023.07,,,6.1,,,,,,5835.25,,,10.3,,,,,,,,
Angola,2012-11-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2012-12-01,2012.0,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,
Angola,2013-01-01,2013.0,,,,,,,42874.235,,,6.539999999999999,793353.0,,,,,16173.905,,,10.0,,14840760.47,18706381.61,14375914.13,,,,
Angola,2013-02-01,2013.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,
Angola,2013-03-01,2013.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,
Angola,2013-04-01,2013.0,,,,,,,16431.53,,,7.5,,,,,,5443.53,,,10.0,,,,,,,,
Angola,2013-05-01,2013.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,
Angola,2013-06-01,2013.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,
Angola,2013-07-01,2013.0,,,,,,,17759.39,,,-5.0,,,,,,6348.85,,,10.0,,,,,,,,
Angola,2013-08-01,2013.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,
Angola,2013-09-01,2013.0,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
Angola,2013-10-01,2013.0,,,,,,,16553.63,,,9.6,,,,,,8521.79,,,9.8,,,,,,,,
Angola,2013-11-01,2013.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2013-12-01,2013.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2014-01-01,2014.0,,,,,,,37470.26,,,-0.6699999999999999,624129.0,,,,,17632.925,,,9.3,,16165667.82,25901182.0,15531705.26,,,,
Angola,2014-02-01,2014.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2014-03-01,2014.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2014-04-01,2014.0,,,,,,,16107.05,,,1.3,,,,,,6902.91,,,9.3,,,,,,,,
Angola,2014-05-01,2014.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2014-06-01,2014.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2014-07-01,2014.0,,,,,,,15587.12,,,14.8,,,,,,7795.46,,,8.8,,,,,,,,
Angola,2014-08-01,2014.0,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,
Angola,2014-09-01,2014.0,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,
Angola,2014-10-01,2014.0,,,,,,,11705.08,,,9.3,,,,,,7196.33,,,8.8,,,,,,,,
Angola,2014-11-01,2014.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
Angola,2014-12-01,2014.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
Angola,2015-01-01,2015.0,,,,,,,20699.324999999997,,,10.0,592443.0,,,,,13975.885,,,9.0,,15807317.33,26681590.0,16289040.59,,,,
Angola,2015-02-01,2015.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
Angola,2015-03-01,2015.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2015-04-01,2015.0,,,,,,,10045.41,,,4.59,,,,,,5061.57,,,9.3,,,,,,,,
Angola,2015-05-01,2015.0,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,
Angola,2015-06-01,2015.0,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,
Angola,2015-07-01,2015.0,,,,,,,8190.24,,,-4.42,,,,,,4413.2,,,10.3,,,,,,,,
Angola,2015-08-01,2015.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Angola,2015-09-01,2015.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Angola,2015-10-01,2015.0,,,,,,,6727.93,,,-12.2,,,,,,3958.54,,,10.5,,,,,,,,
Angola,2015-11-01,2015.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,
Angola,2015-12-01,2015.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,
Angola,2016-01-01,2016.0,,,,,,,16453.445,,,0.15499999999999992,682888.0,,,,,8218.03,,,12.0,,18781815.99,27503526.0,15538509.1,,,,
Angola,2016-02-01,2016.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
Angola,2016-03-01,2016.0,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,
Angola,2016-04-01,2016.0,,,,,,,7178.31,,,-2.49,,,,,,3016.79,,,14.0,,,,,,,,
Angola,2016-05-01,2016.0,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,
Angola,2016-06-01,2016.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2016-07-01,2016.0,,,,,,,7316.49,,,-3.38,,,,,,2971.53,,,16.0,,,,,,,,
Angola,2016-08-01,2016.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2016-09-01,2016.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2016-10-01,2016.0,,,,,,,7776.08,,,-3.03,,,,,,3656.6,,,16.0,,,,,,,,
Angola,2016-11-01,2016.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2016-12-01,2016.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-01-01,2017.0,,,,,,,21369.465,,,-2.79,818092.0,,,,,8925.46,,,16.0,,23200798.62,28359634.0,18753756.66,,,,
Angola,2017-02-01,2017.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-03-01,2017.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-04-01,2017.0,,,,,,,7960.78,,,-1.17,,,,,,3626.62,,,16.0,,,,,,,,
Angola,2017-05-01,2017.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-06-01,2017.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-07-01,2017.0,,,,,,,8432.81,,,3.43,,,,,,3870.74,,,16.0,,,,,,,,
Angola,2017-08-01,2017.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-09-01,2017.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,
Angola,2017-10-01,2017.0,,,,,,,10094.44,,,3.12,,,,,,3578.2,,,16.0,,,,,,,,
Angola,2017-11-01,2017.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Angola,2017-12-01,2017.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Angola,2018-01-01,2018.0,,,,,,,25208.955,,,-0.24,987124.0,,,,,9531.795,,,18.0,,28873391.11,29250009.0,23062890.47,,,,
Angola,2018-02-01,2018.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Angola,2018-03-01,2018.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Angola,2018-04-01,2018.0,,,,,,,10733.86,,,-1.99,,,,,,5074.56,,,18.0,,,,,,,,
Angola,2018-05-01,2018.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Angola,2018-06-01,2018.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Angola,2018-07-01,2018.0,,,,,,,10797.11,,,-4.05,,,,,,3723.53,,,16.5,,,,,,,,
Angola,2018-08-01,2018.0,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,
Angola,2018-09-01,2018.0,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,
Angola,2018-10-01,2018.0,,,,,,,9566.69,,,3.79,,,,,,3734.01,,,16.5,,,,,,,,
Angola,2018-11-01,2018.0,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,
Angola,2018-12-01,2018.0,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,
Angola,2019-01-01,2019.0,,,,,,,21720.614999999998,,,0.53,1144586.0,,,,,9416.75,,,15.8,,34538508.02,30175553.0,28814292.98,,,,
Angola,2019-02-01,2019.0,,,,,,,,,,,,,,,,,,,15.8,,,,,,,,
Angola,2019-03-01,2019.0,,,,,,,,,,,,,,,,,,,15.8,,,,,,,,
Angola,2019-04-01,2019.0,,,,,,,9199.63,,,-1.46,,,,,,3126.48,,,15.8,,,,,,,,
Angola,2019-05-01,2019.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2019-06-01,2019.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2019-07-01,2019.0,,,,,,,8140.92,,,0.49,,,,,,3207.88,,,15.5,,,,,,,,
Angola,2019-08-01,2019.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2019-09-01,2019.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2019-10-01,2019.0,,,,,,,8669.38,,,-1.1,,,,,,3086.26,,,15.5,,,,,,,,
Angola,2019-11-01,2019.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2019-12-01,2019.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-01-01,2020.0,,,,,,,13725.17,,,-0.8400000000000001,1235754.0,,,,,5997.2699999999995,,,15.5,,38466148.28,31127674.0,33142307.05,,,,
Angola,2020-02-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-03-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-04-01,2020.0,,,,,,,3456.63,,,-9.99,,,,,,2102.69,,,15.5,,,,,,,,
Angola,2020-05-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-06-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-07-01,2020.0,,,,,,,5200.81,,,-5.43,,,,,,2362.86,,,15.5,,,,,,,,
Angola,2020-08-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-09-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-10-01,2020.0,,,,,,,5767.06,,,-3.34,,,,,,2626.18,,,15.5,,,,,,,,
Angola,2020-11-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2020-12-01,2020.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2021-01-01,2021.0,,,101.5,,,,20279.005,,,-2.9400000000000004,1659871.0,,,,,7108.5650000000005,,,15.5,,53277982.46,32097671.0,39274996.18,,,,
Angola,2021-02-01,2021.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2021-03-01,2021.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2021-04-01,2021.0,,,,,,,7780.01,,,1.89,,,,,,2982.66,,,15.5,,,,,,,,
Angola,2021-05-01,2021.0,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,
Angola,2021-06-01,2021.0,,,112.09,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2021-07-01,2021.0,,,,,,,8801.52,,,4.59,,,,,,3244.62,,,20.0,,,,,,,,
Angola,2021-08-01,2021.0,,,116.88,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2021-09-01,2021.0,,,119.43,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2021-10-01,2021.0,,,121.88,,,,10023.45,,,10.75,,,,,,3145.28,,,20.0,,,,,,,,
Angola,2021-11-01,2021.0,,,124.42,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2021-12-01,2021.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2022-01-01,2022.0,,,129.57,,,,31407.225,,,3.215,1982276.0,,,,,10485.145,,,20.0,,65586149.32,33086278.0,55524183.58,,,,
Angola,2022-02-01,2022.0,,,131.86,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2022-03-01,2022.0,,,133.92,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2022-04-01,2022.0,,,135.42,,,,13774.25,,,11.79,,,,,,4511.8,,,20.0,,,,,,,,
Angola,2022-05-01,2022.0,,,136.67,,,,,,,,,,,,,,,,20.0,,,,,,,,
Angola,2022-06-01,2022.0,,,137.82,,,,,,,,,,,,,,,22.96,20.0,,,,,,,,
Angola,2022-07-01,2022.0,,,138.94,,,,13128.25,,,2.33,,,,,,4513.49,,21.4,20.0,,,,,,,,
Angola,2022-08-01,2022.0,,,140.0,,,,,,,,,,,,,,,19.78,20.0,,,,,,,,
Angola,2022-09-01,2022.0,,,141.11,,,,,,,,,,,,,,,18.16,19.5,,,,,,,,
Angola,2022-10-01,2022.0,,,142.21,,,,10359.05,,,1.39,,,,,,4539.07,,16.68,19.5,,,,,,,,
Angola,2022-11-01,2022.0,,,143.38,,,,,,,,,,,,,,,15.24,19.5,,,,,,,,
Angola,2022-12-01,2022.0,,,144.64,,,,,,,,,,,,,,,13.86,19.5,,,,,,,,
Angola,2023-01-01,2023.0,,,145.83,,,,22760.589999999997,,,0.71,2298268.0,,,,,9568.1,,12.55,19.5,,78322351.9,34078866.34,66414704.48,,,,
Angola,2023-02-01,2023.0,,,147.09,,,,,,,,,,,,,,,11.54,18.0,,,,,,,,
Angola,2023-03-01,2023.0,,,148.4,,,,,,,,,,,,,,,10.81,17.0,,,,,,,,
Angola,2023-04-01,2023.0,,,149.76,,,,8354.52,,,3.65,,,,,,3729.08,,10.59,17.0,,,,,,,,
Angola,2023-05-01,2023.0,,,151.19,,,,,,,,,,,,,,,10.62,17.0,,,,,,,,
Angola,2023-06-01,2023.0,,,153.32,,,,,,,,,,,,,,,11.25,17.0,,,,,,,,
Angola,2023-07-01,2023.0,,,155.78,,,,9803.87,,,1.63,,,,,,3576.43,,12.12,17.0,,,,,,,,
Angola,2023-08-01,2023.0,,,158.97,,,,,,,,,,,,,,,13.54,17.0,,,,,,,,
Angola,2023-09-01,2023.0,,,162.3,,,,,,,,,,,,,,,15.01,17.0,,,,,,,,
Angola,2023-10-01,2023.0,,,165.79,,,,10089.82,,,-0.3,,,,,,3727.99,,16.58,17.0,,,,,,,,
Angola,2023-11-01,2023.0,,,169.46,,,,,,,,,,,,,,,18.19,18.0,,,,,,,,
Angola,2023-12-01,2023.0,,,173.57,,,,,,,,,,,,,,,20.01,18.0,,,,,,,,
Angola,2024-01-01,2024.0,,,177.89,,,,22917.2,,,3.79,,,,,,8692.45,,21.99,18.0,,,,,,,,
Angola,2024-02-01,2024.0,,,182.48,,,,,,,,,,,,,,,24.07,18.0,,,,,,,,
Angola,2024-03-01,2024.0,,,187.11,,,,,,,,,,,,,,,26.09,19.0,,,,,,,,
Angola,2024-04-01,2024.0,,,191.99,,,,9316.04,,,6.95,,,,,,3258.46,,28.2,19.0,,,,,,,,
Angola,2024-05-01,2024.0,,,196.78,,,,,,,,,,,,,,,30.16,19.5,,,,,,,,
Angola,2024-06-01,2024.0,,,200.85,,,,,,,,,,,,,,,31.0,19.5,,,,,,,,
Angola,2024-07-01,2024.0,,,204.22,,,,9573.2,,,4.39,,,,,,3658.61,,31.09,19.5,,,,,,,,
Angola,2024-08-01,2024.0,,,207.5,,,,,,,,,,,,,,,30.53,19.5,,,,,,,,
Angola,2024-09-01,2024.0,,,210.88,,,,,,,,,,,,,,,29.93,19.5,,,,,,,,
Angola,2024-10-01,2024.0,,,214.16,,,,8866.4,,,2.6,,,,,,4078.5,,29.17,19.5,,,,,,,,
Angola,2024-11-01,2024.0,,,217.59,,,,,,,,,,,,,,,28.41,19.5,,,,,,,,
Angola,2024-12-01,2024.0,,,221.29,,,,,,,,,,,,,,,27.5,19.5,,,,,,,,
Angola,2025-01-01,2025.0,,,224.99,,,,7778.95,,,3.51,,,,,,3806.89,,26.48,19.5,,,,,,,,
Angola,2025-02-01,2025.0,,,228.58,,,,,,,,,,,,,,,25.26,19.5,,,,,,,,
